CodeRNCP;EtatFiche;Rome;libelle;;
RNCP11308;;M1403;Études et prospectives socio-économiques;;
RNCP11308;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP11308;;K1802;Développement local;;
RNCP11312;;K1802;Développement local;;
RNCP11312;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11312;;K1602;Gestion de patrimoine culturel;;
RNCP11314;;K1602;Gestion de patrimoine culturel;;
RNCP11321;;E1106;Journalisme et information média;;
RNCP11322;;K1601;Gestion de l''information et de la documentation;;
RNCP11322;;K1602;Gestion de patrimoine culturel;;
RNCP11322;;K1802;Développement local;;
RNCP11324;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11324;;K1802;Développement local;;
RNCP11325;;M1805;Études et développement informatique;;
RNCP11325;;M1806;Conseil et maîtrise d''ouvrage en systèmes d''information;;
RNCP11325;;M1802;Expertise et support en systèmes d''information;;
RNCP11356;;M1403;Études et prospectives socio-économiques;;
RNCP11356;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP11356;;K1802;Développement local;;
RNCP11364;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP11364;;M1402;Conseil en organisation et management d''entreprise;;
RNCP11364;;M1403;Études et prospectives socio-économiques;;
RNCP11364;;E1103;Communication;;
RNCP11364;;K1802;Développement local;;
RNCP11450;;K1601;Gestion de l''information et de la documentation;;
RNCP11450;;E1105;Coordination d''édition;;
RNCP11482;;E1108;Traduction, interprétariat;;
RNCP11482;;E1106;Journalisme et information média;;
RNCP11482;;K2106;Enseignement des écoles;;
RNCP11482;;K2107;Enseignement général du second degré;;
RNCP11487;;E1108;Traduction, interprétariat;;
RNCP11487;;E1106;Journalisme et information média;;
RNCP11487;;K2106;Enseignement des écoles;;
RNCP11487;;K2107;Enseignement général du second degré;;
RNCP11517;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11517;;E1108;Traduction, interprétariat;;
RNCP11517;;E1105;Coordination d''édition;;
RNCP11517;;E1106;Journalisme et information média;;
RNCP11517;;K2107;Enseignement général du second degré;;
RNCP11520;;M1102;Direction des achats;;
RNCP11520;;M1707;Stratégie commerciale;;
RNCP11520;;M1705;Marketing;;
RNCP11520;;M1701;Administration des ventes;;
RNCP11520;;D1406;Management en force de vente;;
RNCP11521;;E1108;Traduction, interprétariat;;
RNCP11696;;E1102;Ecriture d''ouvrages, de livres;;
RNCP11696;;E1106;Journalisme et information média;;
RNCP11696;;K1206;Intervention socioculturelle;;
RNCP11696;;G1202;Animation d''activités culturelles ou ludiques;;
RNCP11699;;E1106;Journalisme et information média;;
RNCP11699;;K1206;Intervention socioculturelle;;
RNCP11711;;L1302;Production et administration spectacle, cinéma et audiovisuel;;
RNCP11711;;K1802;Développement local;;
RNCP11714;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11714;;L1202;Musique et chant;;
RNCP11733;;K1104;Psychologie;;
RNCP11733;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11733;;K2101;Conseil en formation;;
RNCP11737;;M1402;Conseil en organisation et management d''entreprise;;
RNCP11737;;M1502;Développement des ressources humaines;;
RNCP11737;;K1206;Intervention socioculturelle;;
RNCP11737;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11737;;K2107;Enseignement général du second degré;;
RNCP11738;;M1403;Études et prospectives socio-économiques;;
RNCP11738;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP11738;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11738;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP11831;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11831;;K2102;Coordination pédagogique;;
RNCP11831;;K2111;Formation professionnelle;;
RNCP11831;;K1801;Conseil en emploi et insertion socioprofessionnelle;;
RNCP11831;;K2101;Conseil en formation;;
RNCP11841;;K2111;Formation professionnelle;;
RNCP11841;;K2103;Direction d''établissement et d''enseignement;;
RNCP11841;;K2107;Enseignement général du second degré;;
RNCP11841;;K2108;Enseignement supérieur;;
RNCP11841;;K2109;Enseignement technique et professionnel;;
RNCP11843;;M1803;Direction des systèmes d''information;;
RNCP11843;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11843;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP11843;;M1805;Études et développement informatique;;
RNCP11848;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11848;;K2104;Éducation et surveillance au sein d''établissements d''enseignement;;
RNCP11848;;E1103;Communication;;
RNCP11848;;E1305;Préparation et correction en édition et presse;;
RNCP11848;;J1406;Orthophonie;;
RNCP11870;;K1802;Développement local;;
RNCP11870;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP11870;;K1502;Contrôle et inspection des Affaires Sociales;;
RNCP11873;;M1503;Management des ressources humaines;;
RNCP11873;;K1502;Contrôle et inspection des Affaires Sociales;;
RNCP11873;;K1802;Développement local;;
RNCP11873;;K1403;Management de structure de santé, sociale ou pénitentiaire;;
RNCP11877;;K1802;Développement local;;
RNCP11877;;M1502;Développement des ressources humaines;;
RNCP11877;;M1402;Conseil en organisation et management d''entreprise;;
RNCP11877;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP11879;;K1201;Action sociale;;
RNCP11879;;K1206;Intervention socioculturelle;;
RNCP11879;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11885;;K1802;Développement local;;
RNCP11885;;M1403;Études et prospectives socio-économiques;;
RNCP11886;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP11886;;K1802;Développement local;;
RNCP11886;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP11897;;G1102;Promotion du tourisme local;;
RNCP11897;;K1802;Développement local;;
RNCP11897;;G1402;Management d''hôtel-restaurant;;
RNCP11897;;M1707;Stratégie commerciale;;
RNCP11898;;M1403;Études et prospectives socio-économiques;;
RNCP11898;;H2502;Management et ingénierie de production;;
RNCP15622;;K1104;Psychologie;;
RNCP15622;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP15622;;K2108;Enseignement supérieur;;
RNCP15633;;K1104;Psychologie;;
RNCP15633;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP15633;;K2101;Conseil en formation;;
RNCP15715;;K1601;Gestion de l''information et de la documentation;;
RNCP15715;;E1105;Coordination d''édition;;
RNCP15744;;K1601;Gestion de l''information et de la documentation;;
RNCP15744;;E1105;Coordination d''édition;;
RNCP15999;;K2102;Coordination pédagogique;;
RNCP15999;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP15999;;K1401;Conception et pilotage de la politique des pouvoirs publics;;
RNCP15999;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP16001;;K2111;Formation professionnelle;;
RNCP16001;;K2101;Conseil en formation;;
RNCP16001;;M1503;Management des ressources humaines;;
RNCP16001;;K1403;Management de structure de santé, sociale ou pénitentiaire;;
RNCP16001;;J1502;Coordination de services médicaux ou paramédicaux;;
RNCP16182;;B1101;Création en arts plastiques;;
RNCP16182;;E1205;Réalisation de contenus multimédias;;
RNCP17527;;E1108;Traduction, interprétariat;;
RNCP17527;;E1106;Journalisme et information média;;
RNCP17527;;G1202;Animation d''activités culturelles ou ludiques;;
RNCP17527;;K2107;Enseignement général du second degré;;
RNCP18239;;D1211;Vente en articles de sport et loisirs;;
RNCP18239;;D1503;Management/gestion de rayon produits non alimentaires;;
RNCP18239;;M1706;Promotion des ventes;;
RNCP18239;;M1707;Stratégie commerciale;;
RNCP18239;;K1601;Gestion de l''information et de la documentation;;
RNCP16193;;K1602;Gestion de patrimoine culturel;;
RNCP17486;;G1201;Accompagnement de voyages, d''activités culturelles ou sportives;;
RNCP12528;;H2502;Management et ingénierie de production;;
RNCP12528;;H1402;Management et ingénierie méthodes et industrialisation;;
RNCP12528;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP12528;;H1502;Management et ingénierie qualité industrielle;;
RNCP12528;;M1402;Conseil en organisation et management d''entreprise;;
RNCP30903;;K1104;Psychologie;;
RNCP30903;;K1207;Intervention socioéducative;;
RNCP30903;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP30903;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP1141;;F1613;Travaux d''étanchéité et d''isolation;;
RNCP835;;F1701;Construction en béton;;
RNCP1151;;F1702;Construction de routes et voies;;
RNCP30906;;E1106;Journalisme et information média;;
RNCP30906;;E1103;Communication;;
RNCP30906;;E1205;Réalisation de contenus multimédias;;
RNCP30906;;E1101;Animation de site multimédia;;
RNCP30906;;L1505;Image cinématographique et télévisuelle;;
RNCP30908;;D1402;Relation commerciale grands comptes et entreprises;;
RNCP30908;;E1103;Communication;;
RNCP30908;;M1101;Achats;;
RNCP30908;;M1403;Études et prospectives socio-économiques;;
RNCP30908;;M1705;Marketing;;
RNCP30910;;K1104;Psychologie;;
RNCP30910;;K2112;Orientation scolaire et professionnelle;;
RNCP30910;;K2111;Formation professionnelle;;
RNCP30910;;K1207;Intervention socioéducative;;
RNCP30910;;K1801;Conseil en emploi et insertion socioprofessionnelle;;
RNCP30912;;E1102;Ecriture d''ouvrages, de livres;;
RNCP30912;;K1601;Gestion de l''information et de la documentation;;
RNCP30912;;E1105;Coordination d''édition;;
RNCP30912;;E1103;Communication;;
RNCP30912;;E1106;Journalisme et information média;;
RNCP30916;;J1406;Orthophonie;;
RNCP30916;;E1103;Communication;;
RNCP30916;;K2107;Enseignement général du second degré;;
RNCP30916;;K1601;Gestion de l''information et de la documentation;;
RNCP30916;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP1167;;H3201;Conduite d''équipement de formage des plastiques et caoutchoucs;;
RNCP1167;;H2902;Chaudronnerie - tôlerie;;
RNCP30920;;K1902;Collaboration juridique;;
RNCP30920;;K1903;Défense et conseil juridique;;
RNCP30923;;F1603;Installation d''équipements sanitaires et thermiques;;
RNCP30924;;C1504;Transaction immobilière;;
RNCP30924;;K1901;Aide et médiation judiciaire;;
RNCP30924;;K1902;Collaboration juridique;;
RNCP872;;F1607;Pose de fermetures menuisées;;
RNCP583;;D1209;Vente de végétaux;;
RNCP30926;;M1801;Administration de systèmes d''information;;
RNCP30926;;M1802;Expertise et support en systèmes d''information;;
RNCP30926;;M1803;Direction des systèmes d''information;;
RNCP30926;;M1805;Études et développement informatique;;
RNCP30926;;M1806;Conseil et maîtrise d''ouvrage en systèmes d''information;;
RNCP15256;;M1603;Distribution de documents;;
RNCP30927;;C1205;Conseil en gestion de patrimoine financier;;
RNCP30927;;C1503;Management de projet immobilier;;
RNCP30927;;K1404;Mise en oeuvre et pilotage de la politique des pouvoirs publics;;
RNCP30927;;K1902;Collaboration juridique;;
RNCP30927;;K1903;Défense et conseil juridique;;
RNCP873;;F1608;Pose de revêtements rigides;;
RNCP30928;;C1103;Courtage en assurances;;
RNCP30928;;K1101;Accompagnement et médiation familiale;;
RNCP30928;;K1902;Collaboration juridique;;
RNCP30928;;K1903;Défense et conseil juridique;;
RNCP894;;F1604;Montage d''agencements;;
RNCP894;;F1703;Maçonnerie;;
RNCP30929;;H1102;Management et ingénierie d''affaires;;
RNCP30929;;K1802;Développement local;;
RNCP30929;;K1902;Collaboration juridique;;
RNCP30929;;K1903;Défense et conseil juridique;;
RNCP30929;;M1402;Conseil en organisation et management d''entreprise;;
RNCP601;;I1203;Maintenance des bâtiments et des locaux;;
RNCP30930;;D1406;Management en force de vente;;
RNCP30930;;M1705;Marketing;;
RNCP30930;;M1302;Direction de petite ou moyenne entreprise;;
RNCP30930;;C1203;Relation clients banque/finance;;
RNCP30930;;C1206;Gestion de clientèle bancaire;;
RNCP30931;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP30931;;K2107;Enseignement général du second degré;;
RNCP30931;;K2108;Enseignement supérieur;;
RNCP30931;;M1201;Analyse et ingénierie financière;;
RNCP30931;;M1805;Études et développement informatique;;
RNCP30932;;H1206;Management et ingénierie études, recherche et développement industriel;;
RNCP30932;;H1501;Direction de laboratoire d''analyse industrielle;;
RNCP30932;;H2502;Management et ingénierie de production;;
RNCP30932;;K2108;Enseignement supérieur;;
RNCP30932;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP30933;;E1106;Journalisme et information média;;
RNCP30933;;K1601;Gestion de l''information et de la documentation;;
RNCP30933;;K1602;Gestion de patrimoine culturel;;
RNCP30933;;K2108;Enseignement supérieur;;
RNCP30933;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP888;;F1703;Maçonnerie;;
RNCP888;;F1701;Construction en béton;;
RNCP30936;;K1601;Gestion de l''information et de la documentation;;
RNCP30936;;K1602;Gestion de patrimoine culturel;;
RNCP30936;;K1802;Développement local;;
RNCP30936;;K2108;Enseignement supérieur;;
RNCP30936;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP4463;;F1302;Conduite d''engins de terrassement et de carrière;;
RNCP684;;D1507;Mise en rayon libre-service;;
RNCP541;;D1106;Vente en alimentation;;
RNCP1179;;D1214;Vente en habillement et accessoires de la personne;;
RNCP1179;;D1211;Vente en articles de sport et loisirs;;
RNCP1179;;D1212;Vente en décoration et équipement du foyer;;
RNCP834;;D1107;Vente en gros de produits frais;;
RNCP834;;D1106;Vente en alimentation;;
RNCP30939;;L1302;Production et administration spectacle, cinéma et audiovisuel;;
RNCP30939;;L1304;Réalisation cinématographique et audiovisuelle;;
RNCP30939;;G1202;Animation d''activités culturelles ou ludiques;;
RNCP30939;;E1106;Journalisme et information média;;
RNCP4636;;D1211;Vente en articles de sport et loisirs;;
RNCP30940;;F1105;Études géologiques;;
RNCP30940;;F1203;Direction et ingénierie d''exploitation de gisements et de carrières;;
RNCP30940;;K2306;Supervision d''exploitation éco-industrielle;;
RNCP30940;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP30940;;K2402;Recherche en sciences de l''univers, de la matière et du vivant;;
RNCP874;;F1603;Installation d''équipements sanitaires et thermiques;;
RNCP4551;;D1209;Vente de végétaux;;
RNCP30941;;K2108;Enseignement supérieur;;
RNCP30941;;K2107;Enseignement général du second degré;;
RNCP30941;;E1104;Conception de contenus multimédias;;
RNCP30941;;K2111;Formation professionnelle;;
RNCP30941;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP30943;;K1104;Psychologie;;
RNCP30943;;K2101;Conseil en formation;;
RNCP30943;;K1101;Accompagnement et médiation familiale;;
RNCP30943;;K1207;Intervention socioéducative;;
RNCP30943;;K2401;Recherche en sciences de l''homme et de la société;;
RNCP30944;;K1104;Psychologie;;
RNCP30944;;M1502;Développement des ressources humaines;;
RNCP30944;;K1801;Conseil en emploi et insertion socioprofessionnelle;;
RNCP30944;;M1402;Conseil en organisation et management d''entreprise;;
RNCP30944;;K2401;Recherche en sciences de l''homme et de la société;;
